"Fundamental + Harmonic distortion components"					
"Woofer"		"Tweeter"		"Port"	
"Frequency [Hz]"	"dB - [V]  (rms)"	"Frequency [Hz]"	"dB - [V]  (rms)"	"Frequency [Hz]"	"dB - [V]  (rms)"
202.148	106.235	682.251	92.1909	202.148	91.8384
202.515	106.234	682.617	92.1942	202.515	91.823
202.881	106.231	682.983	92.1974	202.881	91.7927
203.247	106.229	683.35	92.2005	203.247	91.7619
203.613	106.226	683.716	92.2036	203.613	91.7305
203.979	106.223	684.082	92.2065	203.979	91.6984
204.346	106.22	684.448	92.2095	204.346	91.6654
204.712	106.217	684.814	92.2125	204.712	91.6315
205.078	106.214	685.181	92.2155	205.078	91.5965
205.444	106.211	685.547	92.2187	205.444	91.5604
205.811	106.207	685.913	92.2219	205.811	91.5233
206.177	106.204	686.279	92.2254	206.177	91.485
206.543	106.2	686.646	92.229	206.543	91.4457
206.909	106.196	687.012	92.2329	206.909	91.4054
207.275	106.191	687.378	92.237	207.275	91.3641
207.642	106.187	687.744	92.2415	207.642	91.3221
208.008	106.182	688.11	92.2463	208.008	91.2794
208.374	106.177	688.477	92.2515	208.374	91.2362
208.74	106.172	688.843	92.257	208.74	91.1927
209.106	106.167	689.209	92.263	209.106	91.149
209.473	106.161	689.575	92.2694	209.473	91.1053
209.839	106.155	689.941	92.2762	209.839	91.0618
210.205	106.15	690.308	92.2835	210.205	91.0186
210.571	106.144	690.674	92.2912	210.571	90.976
210.938	106.138	691.04	92.2993	210.938	90.934
211.304	106.131	691.406	92.3079	211.304	90.8929
211.67	106.125	691.772	92.317	211.67	90.8528
212.036	106.119	692.139	92.3265	212.036	90.8138
212.402	106.113	692.505	92.3365	212.402	90.776
212.769	106.107	692.871	92.3448	212.769	90.7394
213.135	106.1	693.237	92.3553	213.135	90.7042
213.501	106.094	693.604	92.3661	213.501	90.6704
213.867	106.088	693.97	92.3774	213.867	90.6379
214.233	106.082	694.336	92.389	214.233	90.6068
214.6	106.076	694.702	92.4009	214.6	90.577
214.966	106.071	695.068	92.4132	214.966	90.5484
215.332	106.065	695.435	92.4257	215.332	90.521
215.698	106.06	695.801	92.4385	215.698	90.4947
216.064	106.054	696.167	92.4515	216.064	90.4694
216.431	106.049	696.533	92.4647	216.431	90.4449
216.797	106.045	696.899	92.4781	216.797	90.4211
217.163	106.04	697.266	92.4916	217.163	90.3978
217.529	106.036	697.632	92.5052	217.529	90.375
217.896	106.031	697.998	92.5189	217.896	90.3524
218.262	106.027	698.364	92.5326	218.262	90.3299
218.628	106.024	698.73	92.5462	218.628	90.3074
218.994	106.02	699.097	92.5598	218.994	90.2847
219.36	106.017	699.463	92.5732	219.36	90.2616
219.727	106.014	699.829	92.5864	219.727	90.2382
220.093	106.01	700.195	92.5995	220.093	90.2007
220.459	106.007	700.562	92.6123	220.459	90.1757
220.825	106.005	700.928	92.6248	220.825	90.15
221.191	106.002	701.294	92.6369	221.191	90.1236
221.558	106	701.66	92.6487	221.558	90.0964
221.924	105.998	702.026	92.6631	221.924	90.0685
222.29	105.996	702.393	92.6735	222.29	90.0398
222.656	105.994	702.759	92.6834	222.656	90.0104
223.022	105.992	703.125	92.6928	223.022	89.9804
223.389	105.991	703.491	92.7016	223.389	89.9497
223.755	105.989	703.857	92.7099	223.755	89.9185
224.121	105.989	704.224	92.7177	224.121	89.9019
224.487	105.987	704.59	92.7248	224.487	89.8703
224.854	105.985	704.956	92.7315	224.854	89.8383
225.22	105.984	705.322	92.7375	225.22	89.8062
225.586	105.982	705.688	92.7431	225.586	89.7739
225.952	105.981	706.055	92.7481	225.952	89.7416
226.318	105.979	706.421	92.7526	226.318	89.7094
226.685	105.978	706.787	92.7566	226.685	89.6773
227.051	105.976	707.153	92.7601	227.051	89.6456
227.417	105.975	707.52	92.7633	227.417	89.6142
227.783	105.973	707.886	92.766	227.783	89.5832
228.149	105.971	708.252	92.7683	228.149	89.5527
228.516	105.97	708.618	92.7702	228.516	89.5228
228.882	105.968	708.984	92.7719	228.882	89.4934
229.248	105.966	709.351	92.7732	229.248	89.4646
229.614	105.964	709.717	92.7743	229.614	89.4363
229.98	105.962	710.083	92.7751	229.98	89.4087
230.347	105.96	710.449	92.7757	230.347	89.3816
230.713	105.957	710.815	92.7761	230.713	89.355
231.079	105.955	711.182	92.7763	231.079	89.3288
231.445	105.953	711.548	92.7763	231.445	89.3031
231.812	105.95	711.914	92.7762	231.812	89.2777
232.178	105.947	712.28	92.7759	232.178	89.2526
232.544	105.944	712.646	92.7754	232.544	89.2276
232.91	105.941	713.013	92.7747	232.91	89.2027
233.276	105.938	713.379	92.774	233.276	89.1779
233.643	105.935	713.745	92.773	233.643	89.153
234.009	105.931	714.111	92.772	234.009	89.1279
234.375	105.928	714.478	92.77	234.375	89.1026
234.741	105.924	714.844	92.769	234.741	89.0771
235.107	105.92	715.21	92.7678	235.107	89.0513
235.474	105.916	715.576	92.7665	235.474	89.0252
235.84	105.912	715.942	92.7651	235.84	88.9987
236.206	105.908	716.309	92.7635	236.206	88.9719
236.572	105.903	716.675	92.7617	236.572	88.9448
236.938	105.898	717.041	92.7597	236.938	88.9174
237.305	105.894	717.407	92.7576	237.305	88.8897
237.671	105.889	717.773	92.7553	237.671	88.8619
238.037	105.884	718.14	92.7529	238.037	88.834
238.403	105.879	718.506	92.7503	238.403	88.8061
238.77	105.874	718.872	92.7476	238.77	88.7783
239.136	105.869	719.238	92.7448	239.136	88.7506
239.502	105.864	719.604	92.7419	239.502	88.7232
239.868	105.859	719.971	92.739	239.868	88.6962
240.234	105.854	720.337	92.7359	240.234	88.6697
240.601	105.849	720.703	92.7329	240.601	88.6438
240.967	105.842	721.069	92.7298	240.967	88.6081
241.333	105.837	721.436	92.7268	241.333	88.584
241.699	105.832	721.802	92.7238	241.699	88.5606
242.065	105.828	722.168	92.7209	242.065	88.538
242.432	105.823	722.534	92.7182	242.432	88.5161
242.798	105.818	722.9	92.7176	242.798	88.4949
243.164	105.814	723.267	92.7154	243.164	88.4743
243.53	105.809	723.633	92.7134	243.53	88.4543
243.896	105.805	723.999	92.7117	243.896	88.4349
244.263	105.8	724.365	92.7103	244.263	88.4157
244.629	105.796	724.731	92.7093	244.629	88.3968
244.995	105.792	725.098	92.7087	244.995	88.3779
245.361	105.789	725.464	92.7085	245.361	88.3685
245.728	105.785	725.83	92.7087	245.728	88.3489
246.094	105.781	726.196	92.7094	246.094	88.3288
246.46	105.776	726.562	92.7105	246.46	88.3081
246.826	105.771	726.929	92.7122	246.826	88.2865
247.192	105.767	727.295	92.7145	247.192	88.2638
247.559	105.762	727.661	92.7172	247.559	88.2398
247.925	105.757	728.027	92.7205	247.925	88.2142
248.291	105.752	728.394	92.7244	248.291	88.1869
248.657	105.746	728.76	92.7289	248.657	88.1575
249.023	105.741	729.126	92.7338	249.023	88.126
249.39	105.735	729.492	92.7394	249.39	88.0921
249.756	105.729	729.858	92.7454	249.756	88.0556
250.122	105.723	730.225	92.752	250.122	88.0164
250.488	105.717	730.591	92.759	250.488	87.9744
250.854	105.71	730.957	92.7666	250.854	87.9295
251.221	105.703	731.323	92.7745	251.221	87.8816
251.587	105.696	731.689	92.7829	251.587	87.8306
251.953	105.688	732.056	92.7916	251.953	87.7765
252.319	105.68	732.422	92.8007	252.319	87.7194
252.686	105.673	732.788	92.8101	252.686	87.6593
253.052	105.664	733.154	92.8197	253.052	87.5963
253.418	105.656	733.521	92.8296	253.418	87.5305
253.784	105.647	733.887	92.8397	253.784	87.4621
254.15	105.639	734.253	92.85	254.15	87.3912
254.517	105.63	734.619	92.8604	254.517	87.318
254.883	105.621	734.985	92.8708	254.883	87.2429
255.249	105.611	735.352	92.8814	255.249	87.166
255.615	105.602	735.718	92.8862	255.615	87.0877
255.981	105.593	736.084	92.8968	255.981	87.0083
256.348	105.584	736.45	92.9074	256.348	86.9281
256.714	105.575	736.816	92.9181	256.714	86.8475
257.08	105.565	737.183	92.9287	257.08	86.7669
257.446	105.556	737.549	92.9393	257.446	86.6867
257.812	105.547	737.915	92.95	257.812	86.6072
258.179	105.539	738.281	92.9605	258.179	86.5288
258.545	105.53	738.647	92.9711	258.545	86.452
258.911	105.522	739.014	92.9816	258.911	86.3771
259.277	105.514	739.38	92.9921	259.277	86.3045
259.644	105.507	739.746	93.0025	259.644	86.2346
260.01	105.499	740.112	93.0128	260.01	86.1676
260.376	105.492	740.479	93.0231	260.376	86.1041
260.742	105.486	740.845	93.0333	260.742	86.0442
261.108	105.48	741.211	93.0435	261.108	85.9882
261.475	105.474	741.577	93.0536	261.475	85.9364
261.841	105.469	741.943	93.0636	261.841	85.8889
262.207	105.463	742.31	93.0735	262.207	85.8377
262.573	105.459	742.676	93.0834	262.573	85.802
262.939	105.455	743.042	93.0931	262.939	85.7709
263.306	105.452	743.408	93.1028	263.306	85.7446
263.672	105.449	743.774	93.1168	263.672	85.7229
264.038	105.446	744.141	93.126	264.038	85.7059
264.404	105.444	744.507	93.1352	264.404	85.6933
264.771	105.443	744.873	93.1442	264.771	85.6852
265.137	105.441	745.239	93.153	265.137	85.6812
265.503	105.44	745.605	93.1617	265.503	85.6812
265.869	105.439	745.972	93.1702	265.869	85.6849
266.235	105.438	746.338	93.1785	266.235	85.6921
266.602	105.438	746.704	93.1866	266.602	85.7039
266.968	105.438	747.07	93.1945	266.968	85.7147
267.334	105.437	747.437	93.2022	267.334	85.7281
267.7	105.436	747.803	93.2096	267.7	85.7437
268.066	105.436	748.169	93.2169	268.066	85.7611
268.433	105.435	748.535	93.2239	268.433	85.78
268.799	105.434	748.901	93.2306	268.799	85.8
269.165	105.434	749.268	93.2371	269.165	85.8207
269.531	105.433	749.634	93.2434	269.531	85.8416
269.897	105.431	750	93.2494	269.897	85.8625
270.264	105.43	750.366	93.2551	270.264	85.8828
270.63	105.428	750.732	93.2607	270.63	85.9023
270.996	105.426	751.099	93.2659	270.996	85.9207
271.362	105.423	751.465	93.2709	271.362	85.9374
271.729	105.421	751.831	93.2757	271.729	85.9524
272.095	105.417	752.197	93.2803	272.095	85.9652
272.461	105.414	752.563	93.2847	272.461	85.9757
272.827	105.41	752.93	93.289	272.827	85.9835
273.193	105.405	753.296	93.2931	273.193	85.9885
273.56	105.401	753.662	93.2971	273.56	85.9906
273.926	105.395	754.028	93.301	273.926	85.9895
274.292	105.39	754.395	93.3048	274.292	85.9852
274.658	105.384	754.761	93.3087	274.658	85.9777
275.024	105.378	755.127	93.3126	275.024	85.9667
275.391	105.371	755.493	93.3165	275.391	85.9524
275.757	105.364	755.859	93.3206	275.757	85.9348
276.123	105.356	756.226	93.3249	276.123	85.9139
276.489	105.349	756.592	93.3293	276.489	85.8897
276.855	105.341	756.958	93.3316	276.855	85.8624
277.222	105.333	757.324	93.3365	277.222	85.832
277.588	105.325	757.69	93.3418	277.588	85.7987
277.954	105.316	758.057	93.3475	277.954	85.7627
278.32	105.307	758.423	93.3535	278.32	85.724
278.687	105.299	758.789	93.3599	278.687	85.6829
279.053	105.29	759.155	93.3667	279.053	85.6394
279.419	105.281	759.521	93.3739	279.419	85.5939
279.785	105.272	759.888	93.3816	279.785	85.5465
280.151	105.263	760.254	93.3897	280.151	85.4974
280.518	105.254	760.62	93.3983	280.518	85.4468
280.884	105.245	760.986	93.4073	280.884	85.3949
281.25	105.236	761.353	93.4167	281.25	85.3418
281.616	105.227	761.719	93.4265	281.616	85.2878
281.982	105.218	762.085	93.4366	281.982	85.2331
282.349	105.21	762.451	93.4471	282.349	85.1779
282.715	105.201	762.817	93.4579	282.715	85.1223
283.081	105.189	763.184	93.469	283.081	85.0396
283.447	105.182	763.55	93.4803	283.447	84.9845
283.813	105.174	763.916	93.4918	283.813	84.9296
284.18	105.166	764.282	93.5034	284.18	84.8754
284.546	105.159	764.648	93.5151	284.546	84.8219
284.912	105.152	765.015	93.5359	284.912	84.7693
285.278	105.146	765.381	93.5477	285.278	84.7178
285.645	105.14	765.747	93.5595	285.645	84.6677
286.011	105.134	766.113	93.5711	286.011	84.6191
286.377	105.128	766.479	93.5827	286.377	84.5722
286.743	105.123	766.846	93.5942	286.743	84.5272
287.109	105.118	767.212	93.6054	287.109	84.4842
287.476	105.114	767.578	93.6165	287.476	84.4434
287.842	105.113	767.944	93.6274	287.842	84.4299
288.208	105.109	768.311	93.6381	288.208	84.393
288.574	105.105	768.677	93.6485	288.574	84.3586
288.94	105.102	769.043	93.6587	288.94	84.3267
289.307	105.099	769.409	93.6687	289.307	84.2975
289.673	105.097	769.775	93.6784	289.673	84.2709
290.039	105.094	770.142	93.6879	290.039	84.247
290.405	105.093	770.508	93.6972	290.405	84.2257
290.771	105.091	770.874	93.7062	290.771	84.207
291.138	105.09	771.24	93.715	291.138	84.1908
291.504	105.088	771.606	93.7236	291.504	84.177
291.87	105.088	771.973	93.7319	291.87	84.1655
292.236	105.087	772.339	93.74	292.236	84.1562
292.603	105.086	772.705	93.7479	292.603	84.1488
292.969	105.085	773.071	93.7556	292.969	84.1431
293.335	105.085	773.438	93.7631	293.335	84.1389
293.701	105.084	773.804	93.7704	293.701	84.1359
294.067	105.083	774.17	93.7774	294.067	84.1338
294.434	105.083	774.536	93.7843	294.434	84.1323
294.8	105.082	774.902	93.7909	294.8	84.1311
295.166	105.081	775.269	93.7974	295.166	84.1297
295.532	105.079	775.635	93.8036	295.532	84.1279
295.898	105.078	776.001	93.8096	295.898	84.1252
296.265	105.076	776.367	93.8154	296.265	84.1212
296.631	105.073	776.733	93.821	296.631	84.1156
296.997	105.071	777.1	93.8263	296.997	84.1078
297.363	105.068	777.466	93.8315	297.363	84.0976
297.729	105.064	777.832	93.8364	297.729	84.0846
298.096	105.061	778.198	93.8339	298.096	84.0683
298.462	105.057	778.564	93.8384	298.462	84.0485
298.828	105.052	778.931	93.8426	298.828	84.0248
299.194	105.047	779.297	93.8466	299.194	83.997
299.561	105.042	779.663	93.8504	299.561	83.9648
299.927	105.036	780.029	93.8541	299.927	83.928
300.293	105.03	780.396	93.8575	300.293	83.8866
300.659	105.023	780.762	93.8606	300.659	83.8405
301.025	105.017	781.128	93.8636	301.025	83.7896
301.392	105.01	781.494	93.8663	301.392	83.7341
301.758	105.002	781.86	93.8687	301.758	83.674
302.124	104.995	782.227	93.871	302.124	83.6096
302.49	104.988	782.593	93.8729	302.49	83.5411
302.856	104.98	782.959	93.8746	302.856	83.4689
303.223	104.972	783.325	93.8759	303.223	83.3933
303.589	104.965	783.691	93.877	303.589	83.3148
303.955	104.954	784.058	93.8777	303.955	83.1872
304.321	104.947	784.424	93.8782	304.321	83.1053
304.688	104.94	784.79	93.8782	304.688	83.0225
305.054	104.933	785.156	93.878	305.054	82.9394
305.42	104.927	785.522	93.8774	305.42	82.8563
305.786	104.92	785.889	93.8726	305.786	82.774
306.152	104.914	786.255	93.8714	306.152	82.693
306.519	104.909	786.621	93.87	306.519	82.6137
306.885	104.903	786.987	93.8682	306.885	82.5367
307.251	104.898	787.354	93.8661	307.251	82.4624
307.617	104.893	787.72	93.8637	307.617	82.3912
307.983	104.889	788.086	93.8611	307.983	82.3235
308.35	104.885	788.452	93.8583	308.35	82.2596
308.716	104.882	788.818	93.8552	308.716	82.1998
309.082	104.879	789.185	93.852	309.082	82.1444
309.448	104.878	789.551	93.8486	309.448	82.1348
309.814	104.875	789.917	93.8451	309.814	82.0865
310.181	104.873	790.283	93.8415	310.181	82.0426
310.547	104.871	790.649	93.8379	310.547	82.0032
310.913	104.869	791.016	93.8343	310.913	81.9685
311.279	104.867	791.382	93.8307	311.279	81.9382
311.646	104.866	791.748	93.8272	311.646	81.9125
312.012	104.865	792.114	93.8238	312.012	81.8912
312.378	104.864	792.48	93.8205	312.378	81.8741
312.744	104.863	792.847	93.8173	312.744	81.8611
313.11	104.862	793.213	93.8143	313.11	81.8519
313.477	104.861	793.579	93.8115	313.477	81.8463
313.843	104.86	793.945	93.809	313.843	81.8439
314.209	104.859	794.312	93.8066	314.209	81.8445
314.575	104.859	794.678	93.8045	314.575	81.8476
314.941	104.858	795.044	93.8026	314.941	81.8529
315.308	104.857	795.41	93.801	315.308	81.8599
315.674	104.856	795.776	93.7996	315.674	81.8682
316.04	104.855	796.143	93.7985	316.04	81.8775
316.406	104.853	796.509	93.7976	316.406	81.8872
316.772	104.852	796.875	93.797	316.772	81.8969
317.139	104.85	797.241	93.7965	317.139	81.9063
317.505	104.848	797.607	93.7963	317.505	81.9149
317.871	104.845	797.974	93.7963	317.871	81.9224
318.237	104.843	798.34	93.7965	318.237	81.9284
318.604	104.84	798.706	93.7968	318.604	81.9326
318.97	104.837	799.072	93.7973	318.97	81.9348
319.336	104.833	799.438	93.8012	319.336	81.9345
319.702	104.829	799.805	93.8016	319.702	81.9317
320.068	104.825	800.171	93.8022	320.068	81.9261
320.435	104.821	800.537	93.8029	320.435	81.9175
320.801	104.816	800.903	93.8037	320.801	81.9057
321.167	104.81	801.27	93.8046	321.167	81.8906
321.533	104.805	801.636	93.8055	321.533	81.8721
321.899	104.799	802.002	93.8066	321.899	81.8501
322.266	104.792	802.368	93.8077	322.266	81.8245
322.632	104.785	802.734	93.8089	322.632	81.7951
322.998	104.778	803.101	93.8101	322.998	81.7621
323.364	104.771	803.467	93.8115	323.364	81.7252
323.73	104.762	803.833	93.8129	323.73	81.6846
324.097	104.754	804.199	93.8144	324.097	81.6401
324.463	104.745	804.565	93.816	324.463	81.5918
324.829	104.73	804.932	93.8176	324.829	81.5022
325.195	104.721	805.298	93.8194	325.195	81.4447
325.562	104.711	805.664	93.8213	325.562	81.3838
325.928	104.701	806.03	93.8233	325.928	81.3196
326.294	104.69	806.396	93.8254	326.294	81.2522
326.66	104.679	806.763	93.8272	326.66	81.182
327.026	104.669	807.129	93.8296	327.026	81.1091
327.393	104.657	807.495	93.8321	327.393	81.0338
327.759	104.646	807.861	93.8349	327.759	80.9566
328.125	104.635	808.228	93.8379	328.125	80.8776
328.491	104.623	808.594	93.8412	328.491	80.7973
328.857	104.612	808.96	93.8446	328.857	80.7161
329.224	104.601	809.326	93.8483	329.224	80.6345
329.59	104.589	809.692	93.8522	329.59	80.5527
329.956	104.578	810.059	93.8564	329.956	80.4714
330.322	104.567	810.425	93.8609	330.322	80.391
330.688	104.562	810.791	93.8656	330.688	80.3548
331.055	104.552	811.157	93.8705	331.055	80.2782
331.421	104.541	811.523	93.8757	331.421	80.2036
331.787	104.531	811.89	93.8812	331.787	80.1314
332.153	104.522	812.256	93.8869	332.153	80.062
332.52	104.512	812.622	93.8927	332.52	79.9957
332.886	104.504	812.988	93.8988	332.886	79.933
333.252	104.495	813.354	93.9051	333.252	79.8742
333.618	104.487	813.721	93.9115	333.618	79.8196
333.984	104.48	814.087	93.9181	333.984	79.7694
334.351	104.473	814.453	93.9247	334.351	79.7241
334.717	104.467	814.819	93.9315	334.717	79.6837
335.083	104.461	815.186	93.9383	335.083	79.6486
335.449	104.456	815.552	93.945	335.449	79.619
335.815	104.452	815.918	93.9518	335.815	79.5949
336.182	104.448	816.284	93.9585	336.182	79.5766
336.548	104.444	816.65	93.9651	336.548	79.5641
336.914	104.442	817.017	93.9716	336.914	79.5575
337.28	104.44	817.383	93.9779	337.28	79.5568
337.646	104.438	817.749	93.984	337.646	79.562
338.013	104.438	818.115	93.9898	338.013	79.5731
338.379	104.438	818.481	93.9954	338.379	79.5899
338.745	104.438	818.848	94.0008	338.745	79.6123
339.111	104.439	819.214	94.0058	339.111	79.6401
339.478	104.44	819.58	94.0105	339.478	79.6731
339.844	104.442	819.946	94.0148	339.844	79.7111
340.21	104.444	820.312	94.0188	340.21	79.7536
340.576	104.447	820.679	94.0224	340.576	79.8005
340.942	104.45	821.045	94.0251	340.942	79.8512
341.309	104.454	821.411	94.0283	341.309	79.9056
341.675	104.458	821.777	94.0311	341.675	79.9631
342.041	104.462	822.144	94.0335	342.041	80.0233
342.407	104.466	822.51	94.0355	342.407	80.086
342.773	104.47	822.876	94.0372	342.773	80.1506
343.14	104.475	823.242	94.0385	343.14	80.2169
343.506	104.48	823.608	94.0394	343.506	80.2843
343.872	104.484	823.975	94.0401	343.872	80.3527
344.238	104.489	824.341	94.0404	344.238	80.4216
344.604	104.493	824.707	94.0405	344.604	80.4908
344.971	104.498	825.073	94.0402	344.971	80.5598
345.337	104.502	825.439	94.0398	345.337	80.6286
345.703	104.508	825.806	94.039	345.703	80.727
346.069	104.511	826.172	94.0381	346.069	80.7934
346.436	104.515	826.538	94.037	346.436	80.8589
346.802	104.518	826.904	94.0357	346.802	80.9231
347.168	104.521	827.271	94.0342	347.168	80.9859
347.534	104.523	827.637	94.0317	347.534	81.0472
347.9	104.525	828.003	94.0298	347.9	81.1068
348.267	104.526	828.369	94.0278	348.267	81.1647
348.633	104.527	828.735	94.0257	348.633	81.2206
348.999	104.528	829.102	94.0236	348.999	81.2746
349.365	104.528	829.468	94.0216	349.365	81.3265
349.731	104.527	829.834	94.0195	349.731	81.3763
350.098	104.526	830.2	94.0175	350.098	81.4238
350.464	104.524	830.566	94.0156	350.464	81.4691
350.83	104.522	830.933	94.0139	350.83	81.5121
351.196	104.519	831.299	94.0122	351.196	81.5528
351.562	104.515	831.665	94.0108	351.562	81.5911
351.929	104.512	832.031	94.0096	351.929	81.602
352.295	104.507	832.397	94.0085	352.295	81.6368
352.661	104.503	832.764	94.0078	352.661	81.6694
353.027	104.497	833.13	94.0073	353.027	81.6998
353.394	104.492	833.496	94.0071	353.394	81.7279
353.76	104.485	833.862	94.0072	353.76	81.7539
354.126	104.479	834.229	94.0076	354.126	81.7779
354.492	104.472	834.595	94.0084	354.492	81.8
354.858	104.465	834.961	94.0095	354.858	81.8202
355.225	104.457	835.327	94.0108	355.225	81.8388
355.591	104.449	835.693	94.0125	355.591	81.8559
355.957	104.441	836.06	94.0145	355.957	81.8716
356.323	104.433	836.426	94.0168	356.323	81.8861
356.689	104.424	836.792	94.0194	356.689	81.8997
357.056	104.416	837.158	94.0222	357.056	81.9125
357.422	104.407	837.524	94.0252	357.422	81.9247
357.788	104.399	837.891	94.0285	357.788	81.9365
358.154	104.39	838.257	94.0319	358.154	81.9481
358.521	104.382	838.623	94.0355	358.521	81.9598
358.887	104.374	838.989	94.0391	358.887	81.9718
359.253	104.366	839.355	94.0429	359.253	81.9841
359.619	104.359	839.722	94.0467	359.619	81.9971
